Tokens,Tags,Polarities
"['اقامه', 'منزليه', 'جميله', '!', 'هذا', 'فندق', 'صغير', 'جميل', '.', 'حقا', 'لطيف', 'ولكن', 'الغرفه', 'صغيره', 'جدا', '،', 'ولكن', 'كان', 'السرير', 'مذهلا', 'باربعه', 'اعمده', '!']","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[2, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1]"
"['يقدمون', 'افطارا', 'رخيصا', 'جدا', '!']","[0, 1, 0, 0, 0]","[-1, 2, -1, -1, -1]"
"['الي', 'كل', 'من', 'يبحت', 'علي', 'الراحه', 'برغم', 'من', 'زيارتي', 'القصيره', 'الي', 'Maison', 'd', ""'"", 'Hotes', 'Hannaoui', 'لقد', 'اعجبت', 'به', 'الي', 'حد', 'كبير', 'وجدت', 'فيه', 'الراحه', 'والامان', 'وكرم', 'الضياافه', 'والبساطه', 'والترحيب', 'من', 'اهله', 'الطيبون', 'وانصح', 'كل', 'من', 'يفكر', 'في', 'زياره', 'مولاي', 'ادريس', 'ان', 'يقيم', 'في', 'Maison', 'd', ""'"", 'Hotes', 'Hannaoui', 'صدقوني', 'لان', 'تندمو', 'علي', 'اختياركم', 'هدا', 'خليل', 'بن', 'ناجي', 'طرابلس', '-', 'ليبيا']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['اجمل', 'ايام', 'حياتي', 'مرحبا', 'بالجميع', '،', 'كنت', 'في', 'فندق', 'هوليداي', 'ان', 'في', 'شهر', 'سبتمبر', '2012', '.', 'اقمت', 'فيه', '3', 'ايام', 'واستمتعت', 'بكل', 'لحظه', 'منها', '.', 'كان', 'الافطار', 'لذيذا', 'وكانت', 'الخدمه', 'رائعه', '.', 'وكان', 'اكثر', 'شيء', 'احببته', 'الفندق', 'والناس', 'الموجودين', 'فيه', '.', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, 2, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1]"
"['كانت', 'خدمه', 'العملاء', 'جيده', 'وكانوا', 'ياتون', 'للعميل', 'بترحيب', 'دافيء', '.', 'كانوا', 'متعاونين', 'عندما', 'اردت', 'مشاهده', 'المكان', 'من', 'حولي', '.', 'وبشكل', 'عام', 'كانت', 'التجربه', 'رائعه', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['فندق', 'متميز', 'جدا', 'لقد', 'اقمت', 'في', 'فندق', 'رتاج', 'رويال', 'اكثر', 'من', 'مره']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['فندق', 'رخيص', '،', 'ستحصل', 'علي', 'ما', 'تدفع', 'مقابله', '.', 'خدمه', 'مقبوله', 'ومتعاونه', '.', 'مستوي', 'ضعيف', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[2, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1]"
"['اقمت', 'في', 'بيوت', 'شباب', 'ذات', 'مستويات', 'افضل', '.', 'ولكنه', 'نظيف', 'علي', 'الرغم', 'من', 'انخفاض', 'مستواه', '.', 'هل', 'يحق', 'لي', 'الاختيار', 'مره', 'اخري', '؟', 'ربما', 'لا', '.', 'هل', 'يمكنني', 'اصطحاب', 'صديقتي', 'الي', 'هنا', '؟', 'اذا', 'كنت', 'اريد', 'ان', 'تتعرض', 'للانهيار', 'فقط', '!', '!', '!', '!', 'اذا', 'لم', 'يكن', 'الامر', 'كذلك', '،', 'تجنب', 'هذا', 'المكان', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['انا', 'زائره', 'من', 'قطر', '،', 'قمت', 'باقامه', 'في', 'فندق', 'رافلز', '،', 'الفندق', 'روعه', 'وقمه', 'في', 'الفخامه', 'وليست', 'اول', 'مره', 'لي', 'في', 'هذا', 'فندق', 'رافلز', '،', 'واتمني', 'دائما', 'الحجز', 'فيه', '،']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['لقد', 'كنت', 'امارس', 'الغطس', 'ايضا', 'معهم', 'وكل', 'العاملين', 'في', 'محال', 'الغطس', 'كانوا', 'رائعين', '.', 'السعر', 'كان', 'مدهش', 'واحببت', 'المنشات', '.', 'لقد', 'شعرت', 'انني', 'كنت', 'قد', 'اقمت', 'فيه', 'من', 'قبل', 'واود', 'الاقامه', 'فيه', 'مجددا', 'لو', 'اسعدني', 'الحظ', 'بالعوده', 'الي', 'دهب', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['زياره', 'عمل', 'مكان', 'رائع', 'و', 'غرف', 'رائعه', 'جدا', 'بها', 'حديقه', 'خلفيه', 'جميله', 'و', 'مسبح', 'جميل', 'تتميز', 'بالهدوء', 'و', 'مناسبه', 'جدا', 'لقضاء', 'امتع', 'الاوقات', 'مع', 'الاهل', 'الطاقم', 'خدوم', 'و', 'بشوش', 'يسعد', 'بخدمتك', 'دائما', 'رغم', 'قله', 'الخدمات', 'فيها', 'السعر', 'مناسب', 'جدا', 'بالنسبه', 'لمميزاتها', 'وجبه', 'الافطار', 'لا', 'باس', 'بها', 'ما', 'يعيب', 'الفلا', 'بعدها', 'عن', 'مركز', 'المدينه', 'و', 'صعوبه', 'معرفه', 'مكانها', 'من', 'قبل', 'سيارات', 'التاكسي', 'او', 'التك', 'توك', 'اخوكم', '/', 'حسين', 'الحاجي', 'السعوديه', '-', 'الاحساء']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, 2, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['مكان', 'ازوره', 'كثيرا', 'مكان', 'يتمتع', 'بالنظافه', '-', 'تستطيع', 'ان', 'تشعر', 'هناك', 'براحه', 'نفسيه', 'عجيبه', '-', 'القطار', 'من', 'الفندق', 'الي', 'الشاطي', 'ظريف', 'جدا', '-', 'الانيمشين', 'تيم', 'كان', 'ضعيفا', '-', 'وعلي', 'غير', 'عهدي', 'بالفندق']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1]"
"['صديقي', 'يعاني', 'من', 'الام', 'في', 'المعده', 'بعد', 'وجبه', 'العشاء', 'بالفندق']","[0, 0, 0, 0, 0, 0, 0, 1, 2, 0]","[-1, -1, -1, -1, -1, -1, -1, 0, 0, -1]"
"['خدمه', 'غرف', 'اقل', 'من', 'جيده', ',', 'التلفاز', 'قديم', 'اعتقد', 'انه', 'من', 'بدايه', 'التسعينات', ',', 'الانترنت', 'غير', 'متوفر', 'في', 'الغرف']","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1]"
"['خيارات', 'الاكل', 'محدوده', 'جدا', 'لايوجد', 'تنوع', 'في', 'الاكل']","[0, 1, 0, 0, 0, 0, 0, 0]","[-1, 0, -1, -1, -1, -1, -1, -1]"
"['اقفال', 'الابواب', 'احتاج', 'ل', 'تغيرها', 'يوميا', ',', 'كانت', 'رحله', 'سيئه', ',', 'للاسف', 'الشديد', 'لا', 'انصح', 'بيه', '.']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['مكان', 'سيئ', 'جدا']","[1, 0, 0]","[0, -1, -1]"
"['مكان', 'سيئ', 'جدا', 'في', 'كل', 'حاجه', 'الاستقبال', 'الغرف', 'الخدمه', 'الاكل', 'استغفر', 'الله', 'العظيم', 'فندق', 'ميستهلش', 'نجمتي', 'وكل', 'حاجه', 'طابور']","[1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, -1, -1, -1, -1, -1, 0, 0, 0, 0, -1, -1, -1, 0, -1, -1, -1, -1, -1]"
"['الاكل', 'ليس', 'له', 'طعم', 'المشروبات', 'الغازيه', 'من', 'سينا', 'كولا', 'بشهاده', 'موظفين', 'المكان', 'دا', 'غير', 'ان', 'غالبا', 'الاكل', 'ال', 'بيخلص', 'مبيجيش', 'غيره', 'حتي', 'لو', 'باقي', 'علي', 'نهايه', 'الغدا', 'اكتر', 'من', 'ساعه', 'وكله', 'طوابير', 'طوابير', 'الرحله', 'كلها', 'حاجه', 'ممله', 'لابعد', 'درجه', 'حسبي', 'الله', 'ونعم', 'الوكيل']","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['بسبب', 'توفير', 'جميع', 'المتطلبات', 'للنزلاء', 'فان', 'روحانيه', 'المدينه', 'تزداد', 'جمالا', 'وروعه', 'مع', 'هذا', 'الفندق', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1]"
"['نامل', 'تخفيض', 'الاسعار', 'والمنافسه', 'علي', 'ذلك', 'وخاصه', 'بالاجازات', 'وايام', 'نهايه', 'الاسبوع', 'حيث', 'انها', 'مقصد', 'للعوائل', 'شكرا', 'لكم', 'من', 'الاعماق']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['المعامله', 'سيئه', 'و', 'الغرف', 'خارج', 'مستوي', 'الخدمه', 'ولا', 'تليق', 'بفندق', 'خمس', 'نجوم']","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1]"
"['مقابله', 'بالسعر', 'الفرش', 'مستهلك', 'جدا', 'و', 'المصاعد', 'غير', 'كافيه', 'و', 'السعر', 'غالي', 'جدا']","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","[-1, -1, 0, -1, -1, -1, 0, -1, -1, -1, 0, -1, -1]"
"['الاعتماد', 'علي', 'ان', 'المكان', 'بمكه', 'المكرمه', 'وبالتالي', 'لا', 'يتم', 'الاهتمام', 'بالنزلاء', 'لان', 'المكان', 'يسوق', 'نفسه', 'لنفسه', 'بصرف', 'النظر', 'علي', 'مدي', 'رضا', 'النزلاء']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['انه', 'افظع', 'فندق', 'اقمت', 'به', 'في', 'حياتي', 'مكثت', 'انا', 'و', 'عائلتي', 'في', 'هذا', 'الفندق', 'لاننا', 'لم', 'نحجز', 'قبل', 'وصولنا', 'الي', 'المدينه', 'و', 'تعذر', 'علينا', 'العثور', 'علي', 'ايه', 'غرف', 'شاغره', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['كان', 'الديكور', 'سيء', 'و', 'الغرف', 'قذره', '.', 'كانت', 'رائحه', 'المراحيض', 'كريهه', '،', 'كما', 'لو', 'ان', 'احدهم', 'قد', 'تبول', 'علي', 'الارض', 'و', 'لم', 'يتم', 'تنظيف', 'المكان', 'بعد', 'ذلك', '.']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['كان', 'هناك', 'ايضا', 'بق', 'في', 'الفراش', 'و', 'لم', 'نتمكن', 'من', 'حك', 'اجسادنا', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1]"
"['الشيء', 'الجيد', 'الوحيد', 'بالنسبه', 'لهذا', 'الفندق', 'هو', 'موقعه', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 0]","[-1, -1, -1, -1, -1, 2, -1, -1, -1]"
"['فندق', 'جيد', 'لقضاء', 'فتره', 'التوقف', 'في', 'الرحله', 'حجزت', 'في', 'هذا', 'الفندق', 'لقضاء', 'فتره', 'التوقف', 'السريع', 'في', 'رحله', 'العوده', 'من', 'المدينه', 'الي', 'جده', 'انتظارا', 'لرحله', 'الصباح', 'الباكر', 'الي', 'المملكه', 'المتحده', '.', 'فريق', 'العاملين', 'في', 'مكتب', 'الاستقبال', 'ودود']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]","[2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, -1, -1, -1, -1]"
"['ليس', 'مناسب', 'للعمل', 'زرت', 'هذا', 'المكان', 'بقصد', 'اجراء', 'اجتماعات', 'عمل', 'لا', 'باس', 'في', 'المكان', 'و', 'التجهيزات', 'جيده', 'الي', 'حد', 'ما', 'لكن', 'الخدمات', 'لديهم', 'بحاجه', 'لتحسين', '.', '.', '.', 'قله', 'عدد', 'الموظفين', 'لها', 'تاثير', 'كبير', 'بحاجه', 'الي', 'اهتمام', 'و', 'اداره', 'افضل', 'من', 'اجل', 'رفع', 'مستوي', 'المكان', '.', '.', 'لكن', 'بشكل', 'عام', 'لا', 'انصح', 'به', 'اعطيهم', '60', '%', 'من', 'اجل', 'الاجتماعات', 'لا', 'اعلم', 'عن', 'الاقامه', 'فلم', 'اجربها', 'بنفسي']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['و', 'الغرف', 'فوق', 'الممتازه', 'ومنها', 'يري', 'الحرم', 'النظافه', 'رائعه', ',']","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]","[-1, 2, -1, -1, -1, -1, -1, 2, -1, -1]"
"['الافطار', 'لا', 'باس', 'به', 'وان', 'كان', 'يمكنهم', 'ان', 'يكونوا', 'افضل']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['العيب', 'الوحيد', 'كان', 'في', 'خدمه', 'الانترنت', 'المجانيه', 'التي', 'لا', 'تدوم', 'الا', 'لمده', '10', 'دفائق', 'كل', '24', 'ساعه', 'وهذا', 'لايصح']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['كانت', 'تجربه', 'مميز', 'لي', 'فندق', 'قصر', 'مكه', 'رافلز', '،', 'الفندق', 'علي', 'بعد', 'خطوات', 'من', 'الحرم', 'الجناح', 'كان', 'باطلاله', 'رائعه']","[0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[-1, -1, -1, -1, 2, 2, 2, 2, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1]"
"['طاقم', 'العمل', 'ودود', 'ويلتمس', 'حاجه', 'النزيل', 'ويشعره', 'بانه', 'له', 'الاولويه', 'في', 'كل', 'شي', 'اشكر', 'كل', 'من', 'السيد', 'عيسي', 'داود', 'والسيد', 'عوض', 'الزهراني', 'علي', 'الاحترافيه', 'في', 'طريقه', 'التعامل']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2]","[2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2]"
"['هذا', 'الفندق', 'اكثر', 'من', 'رائع', 'وانصح', 'فيه', 'خاصه', 'للعائلات', 'ولو', 'تمكنت', 'من', 'العوده', 'لاسطنبول', 'لحجزت', 'في', 'نفس', 'الفندق', 'ارتحت', 'في', 'هذا', 'الفندق', 'راحه', 'لا', 'يعلمه', 'الا', 'الله']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['خدمه', 'سيئه', 'خدمه', 'ونظافه', 'الغرف', 'سيئه', '.', 'سوء', 'موظفين', 'الاستقبال', 'وتجاهلهم', 'للزائر', 'وعدم', 'حل', 'المشاكل', '.', 'انتظرت', 'لخدمه', 'الغرف', '8', 'ساعات', 'للحضور', 'للجناح', 'بعد', 'الاتصال', 'لاكثر', 'من', '10', 'مرات', '.', 'تم', 'اشكوي', 'بدون', 'جدوي', 'او', 'اعتذار', '.', 'قد', 'يكون', 'للموسم', 'سبب', 'في', 'ذلك']","[1, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, -1, -1, -1, 0, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['فندق', 'نظيف', 'وراقي', 'فندق', 'رائع', 'وفخم', 'ونظيف', 'ويعتبر', 'قريب', 'من', 'المسجد', 'النبوي', 'خاصه', 'من', 'بوابه', 'النساء']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]","[2, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, -1, -1, -1, -1]"
"['لكن', 'بعض', 'الغرف', 'صغيره']","[0, 0, 1, 0]","[-1, -1, 0, -1]"
"['خدمه', 'مروعه', '،', 'فندق', 'سيئ', 'لن', 'افكر', 'حتي', 'بالاقتراب', 'من', 'هذا', 'الفندق', 'مره', 'اخري', '.', 'اتفق', 'تماما', 'مع', 'اثنين', 'من', 'التعليقات', 'السابقه', '.', 'انه', 'في', 'مكان', 'بعيد', 'جدا', '،', 'ولا', 'توجد', 'امكانيه', 'للحصول', 'علي', 'اي', 'شيء', 'امن', 'او', 'مرضي', 'دون', 'تكبد', 'عناء', 'رحله', 'طويله', 'جدا', 'بالتاكسي', '.', 'مكلف', '،', 'الخدمه', 'رديئه', '،', 'الغرف', 'في', 'حاجه', 'الي', 'التجديد', '.', 'ما', 'الذي', 'يعجبك', '؟', 'لا', 'شيء', '.', 'تجنبه', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['فندق', 'ندمت', 'في', 'الاقامه', 'به']","[0, 0, 0, 1, 0]","[-1, -1, -1, 0, -1]"
"['ولكن', 'مستوي', 'النظافه', 'سيئ', 'جدا']","[0, 0, 1, 0, 0]","[-1, -1, 0, -1, -1]"
"['حتي', 'بوفيه', 'الافطار', 'اكثر', 'من', 'سيئ', 'فكان', 'هذي', 'اسوء', 'افطار', 'تناولته', 'طول', 'حياتي', 'العيش', 'منذ', 'عده', 'ايام', 'تنوع', 'الاصناف', 'لايوجد', 'فندق', 'بجد', 'لا', 'انصح', 'بالاقامه', 'به']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1]"
"['و', 'الغرف', 'كانت', 'نظيفه', 'و', 'المعامله', 'كانت', 'ممتازه', 'ايضا']","[0, 1, 0, 0, 0, 1, 0, 0, 0]","[-1, 2, -1, -1, -1, 2, -1, -1, -1]"
"['الطاقم', 'العامل', 'هناك', 'عمل', 'ما', 'بوسعه', 'لخدمتنا', 'شكرا', 'مره', 'ثانيه', 'علي', 'طيب', 'المعامله', 'وحسن', 'الخلق', 'وجزاكم', 'الله', 'علي', 'عملكم', 'خير', 'الثواب', 'والعامل']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
